DELL 5.6'' Vostro 3510 seria 3000 FHD Intel Core i7-1165G7 12M Cache up to 4.7 GHz 8GB DDR4 512GB SSD Intel Iris Xe Win 11 Pro,2998.99
Lenovo 5.6'' V15 G3 IAP FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD GMA UHD No OS,1748.99
ASUS 5.6'' Vivobook 15 X1504ZA FHD Intel Core i7-1255U 12M Cache up to 4.70 GHz 8GB DDR4 512GB SSD Intel Iris Xe No OS,2698.99
Lenovo 5.6'' IdeaPad 3 15IAU7 FHD IPS Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe No OS,2098.99
HP 5.6 250 G9 FHD Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD Intel Iris Xe Free DOS,1998.99
GIGABYTE Gaming 7.3'' G7 KF FHD 144Hz Intel Core i5-12500H 18M Cache up to 4.50 GHz 16GB DDR4 512GB SSD GeForce RTX 4060 8GB Free DOS,5148.99
Acer 5.6'' Aspire 3 A315-59 FHD Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD GMA UHD No OS,1398.99
ASUS 5.6'' Vivobook Go 15 E1504FA FHD AMD Ryzen 3 7320U 4M Cache up to 4.1 GHz 8GB DDR5 256GB SSD Radeon 610M No OS,1448.99
Lenovo 5.6'' IdeaPad 1 15ALC7 FHD AMD Ryzen 5 5500U 8M Cache up to 4.0 GHz 16GB DDR4 512GB SSD Radeon No OS,1898.99
Lenovo Gaming 6'' Legion Slim 5 16IRH8 WQXGA 165Hz G-Sync Intel Core i7-13700H 24M Cache up to 5.00 GHz 16GB DDR5 512GB SSD GeForce RTX 4070 8GB No OS,8398.99
Lenovo 5.6'' IdeaPad 3 15IAU7 FHD IPS Intel Core i3-1215U 10M Cache up to 4.40 GHz with IPU 8GB DDR4 512GB SSD GMA UHD No OS,1598.99
ASUS 6'' Vivobook 16 X1605ZA WUXGA Intel Core i5-1235U 12M Cache up to 4.40 GHz with IPU 16GB DDR4 512GB SSD Intel Iris Xe No OS,2498.99
Lenovo 6'' IdeaPad Slim 3 16ABR8 WUXGA IPS AMD Ryzen 5 7530U 16M Cache up to 4.5 GHz 16GB DDR4 512GB SSD Radeon No OS,2298.99
